File A,File B,Commits together,Coupling %
ui/qt/conversation_dialog.cpp,ui/qt/wireshark_main_window_slots.cpp,3,9.09
ui/qt/endpoint_dialog.cpp,ui/qt/widgets/traffic_tree.cpp,3,9.09
epan/column-utils.c,epan/frame_data.c,3,9.09
ui/qt/capture_file_dialog.cpp,ui/qt/capture_file_properties_dialog.cpp,3,9.09
epan/dissectors/packet-btsdp.c,epan/dissectors/packet-zbee-zcl-se.c,3,9.09
epan/dissectors/packet-iso15765.c,epan/dissectors/packet-uds.c,4,9.09
epan/prefs.c,ui/qt/packet_list.cpp,12,9.09
epan/dissectors/packet-ieee802154.c,epan/dissectors/packet-udp.c,5,9.09
epan/frame_data.c,ui/qt/wireshark_main_window.cpp,3,9.09
epan/ftypes/ftype-integer.c,epan/proto.c,5,9.09
ui/qt/conversation_dialog.cpp,ui/qt/follow_stream_dialog.cpp,3,9.09
epan/wslua/wslua_gui.c,ui/qt/wireshark_main_window.cpp,4,9.09
epan/dissectors/packet-bluetooth.c,epan/dissectors/packet-bthci_evt.c,5,9.09
extcap/etwdump.c,randpkt.c,3,9.09
capture/capture-pcap-util.c,tshark.c,4,9.09
epan/dissectors/packet-btsdp.c,epan/dissectors/packet-ieee80211.c,3,9.09
epan/dissectors/packet-quic.c,epan/dissectors/packet-udp.c,5,9.09
epan/dissectors/packet-mac-lte.c,epan/dissectors/packet-oran.c,4,9.09
epan/dissectors/packet-iec104.c,epan/dissectors/packet-lbmsrs.c,3,9.09
randpkt.c,ui/stratoshark/stratoshark_main.cpp,3,9.09
ui/qt/conversation_dialog.cpp,ui/qt/packet_list.cpp,3,9.09
epan/dissectors/packet-btsdp.c,epan/dissectors/packet-pfcp.c,3,9.09
ui/qt/widgets/traffic_tab.cpp,ui/qt/wireshark_main_window_slots.cpp,4,9.09
epan/dissectors/packet-sctp.c,epan/frame_data.c,3,9.09
capture/capture-pcap-util.c,ui/qt/capture_options_dialog.cpp,4,9.09
epan/dissectors/packet-erf.c,epan/frame_data.c,3,9.09
epan/dissectors/packet-q931.c,epan/dissectors/packet-rtps.c,3,9.09
epan/dfilter/dfilter-int.h,epan/ftypes/ftype-ipv6.c,3,9.09
epan/dissectors/packet-gsm_a_common.h,epan/dissectors/packet-gsm_a_dtap.c,3,9.09
extcap/ciscodump.c,randpkt.c,3,9.09
epan/dissectors/packet-btatt.c,epan/dissectors/packet-btsdp.c,3,9.09
epan/dissectors/packet-gsm_a_common.h,epan/dissectors/packet-gtpv2.c,3,9.09
ui/qt/capture_file_dialog.cpp,ui/qt/wireshark_main_window.cpp,3,9.09
epan/dissectors/packet-ansi_tcap.c,epan/dissectors/packet-p1.c,3,9.09
extcap.c,extcap/extcap-base.c,3,9.09
epan/dissectors/packet-btsdp.c,epan/dissectors/packet-jxta.c,3,9.09
ui/qt/conversation_dialog.cpp,ui/qt/io_graph_dialog.cpp,3,9.09
ui/qt/conversation_dialog.cpp,ui/qt/wireshark_main_window.h,3,9.09
epan/dissectors/packet-protobuf.c,epan/dissectors/packet-radius.c,4,9.09
ui/qt/import_text_dialog.cpp,wiretap/wtap.h,5,9.09
ui/qt/import_text_dialog.cpp,wiretap/file_access.c,5,9.09
epan/dissectors/asn1/f1ap/packet-f1ap-template.c,epan/dissectors/packet-nrppa.c,3,9.09
epan/dissectors/packet-dcerpc-netlogon.c,epan/dissectors/packet-ntlmssp.c,6,8.96
epan/epan.c,rawshark.c,8,8.89
epan/dissectors/packet-eth.c,epan/dissectors/packet-usb.c,4,8.89
ui/qt/show_packet_bytes_dialog.cpp,ui/qt/wireshark_main_window_slots.cpp,4,8.89
epan/dissectors/asn1/xnap/packet-xnap-template.c,epan/dissectors/packet-s1ap.c,4,8.89
ui/qt/about_dialog.cpp,ui/qt/show_packet_bytes_dialog.cpp,4,8.89
ui/qt/rtp_stream_dialog.cpp,ui/voip_calls.c,4,8.89
epan/proto.c,rawshark.c,8,8.89
reordercap.c,wsutil/wslog.h,4,8.89
ui/qt/main.cpp,ui/qt/wireshark_main_window_slots.cpp,14,8.86
epan/dissectors/packet-gsm_a_bssmap.c,epan/dissectors/packet-nas_eps.c,3,8.82
wiretap/catapult_dct2000.c,wiretap/erf.c,3,8.82
epan/dissectors/packet-gsm_a_bssmap.c,epan/dissectors/packet-gsm_a_common.c,3,8.82
epan/dissectors/packet-acn.c,epan/dissectors/packet-aim.c,3,8.82
sharkd.c,wsutil/wslog.h,6,8.82
ui/logray/logray_main_window.h,ui/qt/proto_tree.cpp,3,8.82
epan/dissectors/packet-eigrp.c,epan/dissectors/packet-gquic.c,3,8.82
extcap/etwdump.c,fuzz/fuzzshark.c,3,8.82
extcap/etwdump.c,reordercap.c,3,8.82
extcap/etwdump.c,ui/qt/main.cpp,3,8.82
epan/dissectors/packet-aim.c,epan/dissectors/packet-bthci_cmd.c,3,8.82
epan/dissectors/packet-aim.c,epan/dissectors/packet-btatt.c,3,8.82
epan/dissectors/packet-coap.c,epan/dissectors/packet-thread.c,3,8.82
extcap/etwdump.c,wsutil/wslog.h,3,8.82
epan/dfilter/dfilter-macro.c,epan/dfilter/dfilter.h,3,8.82
extcap/etwdump.c,sharkd.c,3,8.82
extcap/etwdump.c,mergecap.c,3,8.82
extcap/etwdump.c,rawshark.c,3,8.82
epan/dissectors/packet-awdl.c,epan/dissectors/packet-nfs.c,3,8.82
wiretap/catapult_dct2000.c,wiretap/netmon.c,3,8.82
wiretap/catapult_dct2000.c,wiretap/libpcap.c,3,8.82
wiretap/file_access.c,wiretap/netmon.c,3,8.82
ui/logray/logray_main_window.h,ui/qt/packet_list.cpp,3,8.82
tfshark.c,wsutil/wslog.h,6,8.82
wiretap/netmon.c,wiretap/netscaler.c,3,8.82
epan/dissectors/packet-nr-rrc.c,epan/dissectors/packet-rlc-nr.c,3,8.82
wiretap/k12.c,wiretap/netmon.c,3,8.82
epan/dissectors/packet-cipsafety.c,epan/dissectors/packet-enip.c,3,8.82
epan/dissectors/packet-awdl.c,epan/dissectors/packet-gtp.c,3,8.82
ui/logray/logray_main.cpp,ui/logray/logray_main_window.h,3,8.82
epan/dissectors/packet-mms.c,epan/dissectors/packet-x509if.c,3,8.82
epan/dfilter/dfilter-int.h,epan/ftypes/ftype-ieee-11073-float.c,3,8.82
epan/dfilter/dfilter-macro.c,ui/qt/widgets/display_filter_edit.cpp,3,8.82
epan/dissectors/packet-ppp.c,epan/dissectors/packet-rlc-nr.c,3,8.82
epan/dissectors/packet-gsm_a_bssmap.c,epan/dissectors/packet-gsm_a_dtap.c,3,8.82
epan/dissectors/packet-pfcp.c,epan/dissectors/packet-thread.c,3,8.82
dftest.c,extcap/etwdump.c,3,8.82
capinfos.c,extcap/etwdump.c,3,8.82
editcap.c,extcap/etwdump.c,3,8.82
tfshark.c,wsutil/wslog.c,8,8.79
epan/dissectors/packet-epl.c,epan/dissectors/packet-isakmp.c,5,8.77
epan/dissectors/packet-ip.c,epan/dissectors/packet-ppp.c,5,8.77
epan/dissectors/packet-ansi_map.c,epan/dissectors/packet-gsm_map.c,4,8.7
epan/epan.c,file.c,8,8.7
epan/epan.c,wiretap/wtap.c,8,8.7
epan/dissectors/packet-h225.c,epan/dissectors/packet-ldap.c,4,8.7
epan/dissectors/packet-camel.c,epan/dissectors/packet-h225.c,4,8.7
epan/dissectors/packet-ieee802154.c,epan/dissectors/packet-ip.c,6,8.7
epan/dissectors/packet-usb.c,epan/dissectors/packet-usbll.c,4,8.7
epan/ftypes/ftype-string.c,epan/print.c,4,8.7
epan/ftypes/ftype-string.c,wsutil/str_util.c,4,8.7
epan/dissectors/asn1/gsm_map/packet-gsm_map-template.c,epan/dissectors/packet-ansi_map.c,4,8.7
epan/dissectors/packet-ansi_map.c,epan/dissectors/packet-isup.c,4,8.7
epan/dissectors/packet-ieee80211-radiotap.c,wiretap/wtap.h,6,8.7
epan/dissectors/packet-rtsp.c,epan/dissectors/packet-sip.c,4,8.7
epan/dfilter/dfilter.h,epan/proto.c,3,8.57
epan/dfilter/dfilter.h,ui/qt/wireshark_main_window.cpp,3,8.57
capinfos.c,wiretap/wtap.h,6,8.57
epan/dissectors/packet-sctp.c,epan/dissectors/packet-sflow.c,3,8.57
ui/qt/interface_frame.cpp,ui/qt/main_status_bar.cpp,3,8.57
epan/dissectors/packet-gsm_sms.c,epan/dissectors/packet-gtp.c,3,8.57
epan/dissectors/packet-gsm_sms.c,epan/dissectors/packet-nas_5gs.c,3,8.57
epan/dissectors/packet-gsm_sms.c,epan/dissectors/packet-isup.c,3,8.57
epan/dfilter/syntax-tree.c,wsutil/str_util.h,3,8.57
epan/dissectors/packet-gsm_sms.c,epan/dissectors/packet-mip6.c,3,8.57
epan/dissectors/packet-gsm_a_rr.c,epan/dissectors/packet-gsm_sms.c,3,8.57
epan/dfilter/syntax-tree.h,wsutil/str_util.h,3,8.57
epan/tvbuff.h,wsutil/str_util.h,3,8.57
ui/qt/main_status_bar.cpp,ui/qt/wireshark_main_window.cpp,3,8.57
epan/column.c,epan/dissectors/packet-frame.c,3,8.57
epan/dfilter/dfilter.h,ui/qt/widgets/display_filter_edit.cpp,3,8.57
epan/dfilter/dfilter.h,ui/qt/wireshark_main_window_slots.cpp,3,8.57
wiretap/netscaler.c,wiretap/wtap.h,3,8.57
strato.c,wiretap/wtap.h,3,8.57
epan/dissectors/packet-ieee1609dot2.c,epan/dissectors/packet-mms.c,3,8.57
epan/dissectors/file-mp4.c,epan/proto.h,3,8.57
ui/qt/main_application.cpp,ui/qt/main_status_bar.cpp,3,8.57
epan/column.c,sharkd_session.c,3,8.57
epan/dfilter/dfilter.h,ui/logray/logray_main_window.cpp,3,8.57
epan/expert.c,epan/packet.c,3,8.57
epan/print.c,wsutil/str_util.h,3,8.57
epan/dissectors/file-mp4.c,epan/proto.c,3,8.57
epan/column.c,ui/qt/packet_list.cpp,3,8.57
file.c,strato.c,3,8.57
epan/dissectors/packet-gsm_sms.c,epan/dissectors/packet-nas_eps.c,3,8.57
epan/dissectors/packet-gsm_a_dtap.c,epan/dissectors/packet-gsm_sms.c,3,8.57
epan/dissectors/packet-bgp.c,epan/dissectors/packet-dis.c,4,8.51
epan/dissectors/packet-dis.c,epan/dissectors/packet-ieee80211.c,4,8.51
epan/ftypes/ftypes-int.h,epan/print.c,4,8.51
epan/dissectors/packet-its.c,epan/dissectors/packet-mms.c,4,8.51
ui/qt/rtp_player_dialog.h,ui/qt/sequence_dialog.cpp,4,8.51
epan/dissectors/packet-quic.c,epan/dissectors/packet-tls.c,9,8.49
epan/conversation.h,epan/dissectors/packet-ipv6.c,5,8.47
wiretap/file_wrappers.c,wiretap/wtap.h,5,8.47
epan/dissectors/packet-dccp.c,epan/dissectors/packet-ieee802154.c,5,8.47
epan/dissectors/packet-dccp.c,epan/dissectors/packet-ip.c,5,8.47
epan/dissectors/packet-dccp.c,ui/qt/follow_stream_dialog.cpp,5,8.47
epan/dfilter/dfilter.c,file.c,10,8.4
epan/reassemble.c,sharkd.c,3,8.33
epan/reassemble.c,tfshark.c,3,8.33
epan/packet.h,epan/reassemble.c,3,8.33
epan/dissectors/packet-erf.c,epan/reassemble.c,3,8.33
epan/dissectors/asn1/camel/packet-camel-template.c,epan/dissectors/packet-nbap.c,3,8.33
epan/reassemble.c,tshark.c,3,8.33
epan/dissectors/asn1/gsm_map/packet-gsm_map-template.c,epan/dissectors/packet-gtp.c,4,8.33
epan/dissectors/packet-sctp.c,epan/reassemble.c,3,8.33
epan/addr_resolv.c,epan/services-data.c,3,8.33
epan/pci-ids.c,epan/services-data.c,3,8.33
epan/dissectors/packet-gtpv2.c,epan/dissectors/packet-h264.c,3,8.33
epan/dissectors/packet-gsm_a_rr.c,epan/dissectors/packet-h264.c,3,8.33
epan/dissectors/packet-sysdig-event.c,plugins/epan/falco_bridge/sinsp-span.cpp,3,8.33
epan/dfilter/dfunctions.c,epan/proto.c,5,8.33
ui/qt/about_dialog.cpp,ui/qt/capture_file_properties_dialog.cpp,3,8.33
epan/dissectors/packet-pcep.c,epan/dissectors/packet-pfcp.c,4,8.33
epan/dissectors/asn1/gsm_map/packet-gsm_map-template.c,epan/dissectors/packet-gtpv2.c,4,8.33
ui/logray/logray_main_window.cpp,ui/recent.c,5,8.33
epan/epan.c,epan/reassemble.c,3,8.33
ui/qt/capture_file_properties_dialog.cpp,ui/qt/welcome_page.cpp,3,8.33
epan/dissectors/packet-asam-cmp.c,epan/dissectors/packet-doip.c,3,8.33
epan/dissectors/packet-mip6.c,epan/dissectors/packet-sccp.c,3,8.33
ui/qt/capture_file_properties_dialog.cpp,wiretap/wtap.c,3,8.33
sharkd_session.c,ui/qt/io_graph_dialog.h,4,8.33
file.c,ui/logray/logray_main_window_slots.cpp,6,8.33
file.c,ui/qt/capture_file_properties_dialog.cpp,3,8.33
sharkd_session.c,tshark.c,10,8.33
epan/dissectors/packet-sysdig-event.c,wiretap/wtap.h,3,8.33
ui/qt/proto_tree.cpp,ui/qt/widgets/display_filter_edit.cpp,4,8.33
ui/qt/capture_file_properties_dialog.cpp,ui/qt/packet_list.cpp,3,8.33
tshark.c,wiretap/file_access.c,10,8.2
epan/dissectors/packet-gtpv2.c,epan/dissectors/packet-isup.c,5,8.2
epan/dissectors/packet-gsm_map.c,epan/dissectors/packet-nbap.c,4,8.16
file.c,mergecap.c,4,8.16
epan/dissectors/packet-diameter.c,epan/dissectors/packet-diameter_3gpp.c,4,8.16
mergecap.c,wsutil/wslog.h,4,8.16
epan/packet.c,wiretap/wtap.h,10,8.13
epan/dissectors/packet-gsm_map.c,epan/dissectors/packet-mip6.c,3,8.11
ui/qt/utils/qt_ui_utils.cpp,ui/qt/voip_calls_dialog.cpp,3,8.11
ui/qt/main_window.cpp,ui/qt/voip_calls_dialog.cpp,3,8.11
ui/qt/tcp_stream_dialog.cpp,ui/qt/utils/qt_ui_utils.cpp,3,8.11
dftest.c,dumpcap.c,6,8.11
epan/dissectors/packet-eth.c,epan/dissectors/packet-jxta.c,3,8.11
epan/epan.h,epan/proto.c,3,8.11
epan/dissectors/packet-mip6.c,epan/tvbuff.c,3,8.11
wiretap/erf.c,wiretap/k12.c,3,8.11
epan/dissectors/packet-megaco.c,epan/dissectors/packet-mgcp.c,3,8.11
wiretap/k12.c,wiretap/libpcap.c,3,8.11
epan/dissectors/asn1/ansi_map/packet-ansi_map-template.c,epan/dissectors/packet-gtp.c,3,8.11
epan/dissectors/packet-dlt.c,epan/dissectors/packet-signal-pdu.c,3,8.11
epan/dissectors/asn1/ansi_map/packet-ansi_map-template.c,epan/dissectors/packet-ansi_tcap.c,3,8.11
epan/dissectors/asn1/gsm_map/packet-gsm_map-template.c,epan/dissectors/packet-mip6.c,3,8.11
epan/dissectors/packet-mip6.c,epan/dissectors/packet-pfcp.c,3,8.11
epan/dissectors/packet-gtp.c,epan/dissectors/packet-mip6.c,3,8.11
sharkd.c,wiretap/wtap.c,6,8.11
epan/dissectors/packet-mip6.c,epan/dissectors/packet-nas_5gs.c,3,8.11
epan/dissectors/packet-isakmp.c,epan/dissectors/packet-mip6.c,3,8.11
epan/dissectors/packet-bgp.c,epan/dissectors/packet-capwap.c,3,8.11
epan/dissectors/packet-isup.c,epan/dissectors/packet-mip6.c,3,8.11
epan/dissectors/packet-jxta.c,epan/dissectors/packet-udp.c,3,8.11
dftest.c,epan/epan.c,6,8.11
epan/dissectors/packet-jxta.c,epan/dissectors/packet-tcp.c,3,8.11
epan/epan.h,wsutil/plugins.h,3,8.11
epan/epan.h,ui/qt/about_dialog.cpp,3,8.11
editcap.c,epan/epan.h,3,8.11
epan/dissectors/asn1/ansi_map/packet-ansi_map-template.c,epan/dissectors/packet-camel.c,3,8.11
epan/dissectors/packet-jxta.c,epan/dissectors/packet-rsvp.c,3,8.11
ui/qt/widgets/display_filter_edit.cpp,ui/qt/widgets/traffic_tree.cpp,3,8.11
epan/dissectors/packet-jxta.c,epan/dissectors/packet-sctp.c,3,8.11
epan/print.c,tfshark.c,6,8.11
sharkd.c,wiretap/wtap.h,6,8.11
epan/dissectors/packet-dccp.c,epan/dissectors/packet-jxta.c,3,8.11
ui/qt/rtp_player_dialog.h,ui/qt/utils/qt_ui_utils.cpp,3,8.11
ui/qt/main_window.cpp,ui/qt/utils/qt_ui_utils.cpp,3,8.11
rawshark.c,wiretap/wtap-int.h,3,8.11
sharkd.c,wiretap/wtap-int.h,3,8.11
epan/epan.h,wiretap/file_access.c,3,8.11
epan/dissectors/packet-frame.c,wiretap/wtap-int.h,3,8.11
epan/dissectors/packet-mgcp.c,epan/dissectors/packet-nfs.c,3,8.11
ui/qt/follow_stream_dialog.cpp,ui/qt/utils/qt_ui_utils.cpp,3,8.11
epan/dissectors/packet-dect-mitel-eth.c,epan/dissectors/packet-tcp.c,3,8.11
epan/dissectors/packet-ieee802154.c,epan/dissectors/packet-jxta.c,3,8.11
epan/print.c,epan/proto.h,6,8.11
epan/dissectors/packet-ip.c,epan/dissectors/packet-jxta.c,3,8.11
epan/dissectors/packet-scsi.c,epan/dissectors/packet-smb2.c,3,8.11
ui/qt/main_window.h,ui/qt/utils/qt_ui_utils.cpp,3,8.11
tshark.c,ui/qt/about_dialog.cpp,7,8.05
epan/dissectors/packet-isis-lsp.c,epan/dissectors/packet-isup.c,4,8.0
epan/dissectors/packet-bgp.c,epan/dissectors/packet-isis-lsp.c,4,8.0
extcap/falcodump.cpp,plugins/epan/falco_bridge/sinsp-span.cpp,4,8.0
epan/dissectors/packet-nr-rrc.c,epan/dissectors/packet-pdcp-nr.c,4,8.0
epan/dissectors/packet-ieee1905.c,epan/dissectors/packet-isis-lsp.c,4,8.0
ui/qt/about_dialog.cpp,ui/stratoshark/stratoshark_main_window_slots.cpp,4,8.0
ui/qt/io_graph_dialog.cpp,ui/stratoshark/stratoshark_main_window_slots.cpp,4,8.0
wiretap/erf.c,wiretap/wtap.h,5,7.94
epan/wslua/wslua_file_handler.c,epan/wslua/wslua_tvb.c,3,7.89
epan/epan.c,wsutil/plugins.h,3,7.89
epan/dissectors/packet-h245.c,epan/dissectors/packet-mms.c,3,7.89
epan/dissectors/packet-bthci_cmd.c,epan/dissectors/packet-btl2cap.c,3,7.89
epan/dissectors/packet-netflow.c,epan/dissectors/packet-ntp.c,3,7.89
epan/dissectors/packet-oampdu.c,epan/dissectors/packet-ospf.c,3,7.89
epan/addr_resolv.h,epan/dissectors/packet-tls-utils.c,3,7.89
epan/dissectors/packet-h245.c,epan/dissectors/packet-nbap.c,3,7.89
epan/dissectors/packet-ntp.c,epan/dissectors/packet-tds.c,3,7.89
epan/dissectors/packet-gsm_a_rr.c,epan/dissectors/packet-h265.c,3,7.89
epan/proto.h,epan/to_str.c,3,7.89
epan/addr_resolv.h,epan/ftypes/ftypes.h,3,7.89
epan/addr_resolv.h,wiretap/wtap.h,3,7.89
epan/dissectors/packet-catapult-dct2000.c,epan/dissectors/packet-pdcp-lte.c,3,7.89
epan/dissectors/packet-ieee80211.c,epan/dissectors/packet-usb.c,6,7.89
epan/dissectors/packet-pdcp-lte.c,epan/dissectors/packet-rtcp.c,3,7.89
epan/addr_resolv.h,epan/dissectors/packet-ip.c,3,7.89
epan/dissectors/packet-h248.c,epan/dissectors/packet-megaco.c,3,7.89
epan/dissectors/packet-ntlmssp.c,epan/dissectors/packet-ntp.c,3,7.89
epan/addr_resolv.h,epan/proto.h,3,7.89
ui/qt/main.cpp,wsutil/plugins.h,3,7.89
epan/dissectors/packet-btl2cap.c,epan/dissectors/packet-btmesh.c,3,7.89
epan/addr_resolv.h,epan/tvbuff.h,3,7.89
epan/wslua/wslua_dissector.c,epan/wslua/wslua_file_handler.c,3,7.89
epan/dissectors/packet-ansi_a.c,epan/dissectors/packet-bthci_cmd.c,4,7.84
ui/qt/main_window.h,ui/stratoshark/stratoshark_main.cpp,4,7.84
epan/dissectors/packet-ansi_a.c,epan/dissectors/packet-cip.c,4,7.84
ui/qt/main_window.cpp,ui/stratoshark/stratoshark_main.cpp,4,7.84
epan/dissectors/packet-socketcan.c,epan/dissectors/packet-tecmp.c,4,7.84
epan/dissectors/packet-ansi_a.c,epan/dissectors/packet-bthci_evt.c,4,7.84
epan/epan.c,ui/stratoshark/stratoshark_main.cpp,4,7.84
text2pcap.c,ui/stratoshark/stratoshark_main.cpp,4,7.84
epan/dissectors/packet-ansi_a.c,epan/dissectors/packet-gsm_a_common.c,4,7.84
capture_opts.c,sharkd.c,5,7.81
epan/dissectors/packet-rsvp.c,epan/dissectors/packet-sctp.c,5,7.81
epan/dissectors/packet-rsvp.c,epan/dissectors/packet-usb.c,5,7.81
epan/dissectors/packet-ieee80211.c,epan/dissectors/packet-rsvp.c,5,7.81
epan/dissectors/packet-websocket.c,wiretap/file_wrappers.c,3,7.69
epan/dissectors/packet-diameter_3gpp.c,epan/dissectors/packet-gsm_a_gm.c,3,7.69
epan/dissectors/asn1/x2ap/packet-x2ap-template.c,epan/dissectors/packet-nr-rrc.c,3,7.69
epan/dissectors/asn1/x2ap/packet-x2ap-template.c,epan/dissectors/packet-ngap.c,3,7.69
ui/qt/follow_stream_dialog.cpp,ui/qt/main_window_slots.cpp,5,7.69
sharkd_session.c,tfshark.c,7,7.69
epan/dissectors/packet-frame.c,file.c,7,7.69
epan/dissectors/packet-frame.c,wiretap/wtap.c,7,7.69
extcap/androiddump.c,wsutil/wslog.h,5,7.69
epan/dissectors/packet-wassp.c,epan/dissectors/packet-wccp.c,3,7.69
ui/qt/main_application.cpp,ui/qt/main_window.h,4,7.69
epan/dissectors/packet-snort.c,wiretap/file_access.c,3,7.69
epan/ftypes/ftype-string.c,wsutil/test_wsutil.c,3,7.69
epan/dissectors/packet-gsm_a_gm.c,epan/dissectors/packet-gsm_a_rr.c,3,7.69
wiretap/file_wrappers.c,wiretap/merge.c,4,7.69
extcap/ciscodump.c,wsutil/wslog.c,4,7.69
epan/dissectors/packet-gquic.c,epan/dissectors/packet-gsm_a_gm.c,3,7.69
epan/dissectors/packet-gsmtap.c,epan/dissectors/packet-isup.c,3,7.69
wiretap/erf.c,wiretap/merge.c,4,7.69
epan/dissectors/packet-frame.c,epan/epan.c,7,7.69
epan/dissectors/packet-nbap.c,epan/dissectors/packet-rrc.c,3,7.69
epan/dissectors/packet-snort.c,ui/qt/import_text_dialog.cpp,3,7.69
epan/prefs.c,ui/qt/main_window.h,4,7.69
epan/prefs.h,ui/qt/main_window.h,4,7.69
epan/dissectors/packet-gsm_a_gm.c,epan/dissectors/packet-gtpv2.c,3,7.69
epan/dissectors/packet-snort.c,wiretap/wtap.h,3,7.69
ui/qt/main_window_slots.cpp,ui/qt/packet_list.cpp,5,7.69
epan/dissectors/packet-tls-utils.c,epan/dissectors/packet-websocket.c,3,7.69
text2pcap.c,ui/commandline.c,5,7.58
capinfos.c,ui/commandline.c,5,7.58
epan/prefs.c,ui/qt/capture_options_dialog.cpp,4,7.55
epan/dissectors/packet-artnet.c,epan/dissectors/packet-ieee80211.c,4,7.55
ui/qt/capture_options_dialog.cpp,ui/qt/wireshark_main_window_slots.cpp,4,7.55
tshark.c,ui/qt/main_window.cpp,4,7.55
ui/qt/main_application.cpp,ui/qt/main_window.cpp,4,7.55
ui/qt/main_window.cpp,ui/qt/rtp_player_dialog.cpp,4,7.55
dumpcap.c,extcap/sshdump.c,3,7.5
fuzz/fuzzshark.c,ui/logray/logray_main.cpp,3,7.5
epan/dissectors/packet-frame.c,fuzz/fuzzshark.c,3,7.5
fuzz/fuzzshark.c,wiretap/wtap.h,3,7.5
epan/dissectors/packet-opa-mad.c,epan/dissectors/packet-zbee-zcl-general.c,3,7.5
extcap/sshdump.c,wsutil/wslog.c,3,7.5
fuzz/fuzzshark.c,wiretap/file_access.c,3,7.5
extcap/sshdump.c,wsutil/wslog.h,3,7.5
epan/dissectors/packet-opa-mad.c,epan/dissectors/packet-ospf.c,3,7.5
extcap/ciscodump.c,fuzz/fuzzshark.c,3,7.5
extcap/sshdump.c,rawshark.c,3,7.5
extcap/sshdump.c,fuzz/fuzzshark.c,3,7.5
epan/dissectors/packet-opa-mad.c,epan/dissectors/packet-rsvp.c,3,7.5
editcap.c,extcap/sshdump.c,3,7.5
extcap/sshdump.c,ui/qt/main.cpp,3,7.5
extcap/sshdump.c,mergecap.c,3,7.5
capinfos.c,extcap/sshdump.c,3,7.5
dftest.c,extcap/sshdump.c,3,7.5
epan/dissectors/packet-opa-mad.c,epan/dissectors/packet-rtps.c,3,7.5
extcap/sshdump.c,tshark.c,3,7.5
extcap/sshdump.c,reordercap.c,3,7.5
extcap/sshdump.c,sharkd.c,3,7.5
epan/dissectors/packet-gsm_a_rr.c,epan/dissectors/packet-gtpv2.c,4,7.41
ui/qt/io_graph_dialog.cpp,ui/qt/rtp_player_dialog.cpp,7,7.37
epan/dissectors/packet-quic.c,ui/qt/follow_stream_dialog.cpp,5,7.35
epan/dissectors/packet-tcp.c,ui/qt/follow_stream_dialog.cpp,5,7.35
ui/qt/main_application.cpp,ui/qt/wireshark_main_window.h,5,7.35
epan/prefs.h,ui/qt/main_application.cpp,5,7.35
epan/dissectors/packet-http2.c,ui/qt/follow_stream_dialog.cpp,5,7.35
epan/dissectors/packet-dhcp.c,epan/dissectors/packet-dhcpv6.c,5,7.35
epan/dfilter/dfvm.c,epan/proto.c,8,7.34
ui/logray/logray_main.cpp,wsutil/wslog.c,3,7.32
sharkd_session.c,ui/logray/logray_main.cpp,3,7.32
epan/dissectors/packet-erf.c,file.c,3,7.32
epan/dissectors/packet-erf.c,epan/dissectors/packet-ieee80211.c,3,7.32
ui/qt/interface_frame.cpp,ui/qt/proto_tree.cpp,3,7.32
ui/logray/logray_main.cpp,ui/qt/preferences_dialog.cpp,3,7.32
epan/dissectors/packet-s7comm.c,epan/dissectors/packet-wifi-nan.c,3,7.32
epan/dissectors/packet-s7comm.c,epan/dissectors/packet-uds.c,3,7.32
epan/prefs.h,ui/logray/logray_main.cpp,3,7.32
ui/qt/interface_frame.cpp,ui/qt/main.cpp,3,7.32
ui/qt/interface_frame.cpp,ui/qt/main_window_slots.cpp,3,7.32
ui/qt/preferences_dialog.cpp,ui/recent.c,3,7.32
ui/qt/interface_frame.cpp,ui/qt/main_application.cpp,3,7.32
epan/dissectors/packet-erf.c,epan/packet.h,3,7.32
epan/dissectors/packet-erf.c,epan/packet.c,3,7.32
epan/column-utils.c,file.c,3,7.32
dumpcap.c,ui/logray/logray_main.cpp,3,7.32
epan/column-utils.c,tfshark.c,3,7.32
epan/column-utils.c,ui/qt/models/packet_list_model.cpp,3,7.32
capture_opts.c,ui/logray/logray_main.cpp,3,7.32
epan/column-utils.c,ui/qt/packet_list.cpp,3,7.32
epan/column-utils.c,epan/print.c,3,7.32
ui/qt/interface_frame.cpp,ui/qt/main_window.h,3,7.32
sharkd_session.c,ui/qt/preferences_dialog.cpp,3,7.32
epan/column-utils.c,epan/proto.h,3,7.32
epan/dissectors/packet-s7comm.c,epan/dissectors/packet-smb2.c,3,7.32
epan/column-utils.c,epan/dissectors/packet-frame.c,3,7.32
file.c,ui/logray/logray_main.cpp,3,7.32
ui/qt/preferences_dialog.cpp,ui/qt/wireshark_main_window_slots.cpp,3,7.32
ui/qt/preferences_dialog.cpp,ui/qt/wireshark_main_window.cpp,3,7.32
epan/dissectors/packet-erf.c,epan/dissectors/packet-sctp.c,3,7.32
epan/dissectors/packet-erf.c,epan/epan.c,3,7.32
ui/qt/io_graph_dialog.cpp,ui/qt/proto_tree.cpp,4,7.27
epan/dissectors/packet-sctp.c,epan/dissectors/packet-udp.c,4,7.27
epan/dissectors/packet-udp.c,ui/qt/follow_stream_dialog.cpp,4,7.27
extcap.c,ui/qt/about_dialog.cpp,4,7.27
epan/dfilter/dfilter.c,epan/ftypes/ftype-integer.c,4,7.27
